id,time,x,y
4,2533.552,63.15950263,61.15200779
4,2534.552,63.1662207,61.15200787
4,2535.552,63.14554972,61.15200761
4,2536.552,63.12487873,61.15200736
4,2537.553,63.07630191,61.15200675
4,2538.553,63.06234899,61.15200658
4,2539.553,63.04839607,61.15200641
4,2540.553,63.02100702,61.15200607
4,2541.554,62.99981925,61.1520058
4,2542.554,62.93780629,61.15200503
4,2543.554,62.88922947,61.15200443
4,2544.554,62.84065265,61.15200383
4,2545.554,62.76416475,61.57642168
4,2546.555,62.70886986,61.57642099
4,2547.555,62.6876821,61.57642073
4,2548.555,62.59052847,61.57641953
4,2549.555,62.55590457,61.5764191
4,2550.556,62.52128067,61.57641868
4,2551.556,62.48665677,61.57641825
4,2552.556,62.42774446,61.57641753
4,2553.556,62.36883215,61.5764168
4,2554.557,62.33420825,61.57641638
4,2555.557,62.2923495,61.57641586
4,2556.557,62.17451968,62.00083321
4,2557.557,62.09131897,62.00083219
4,2558.558,62.03602409,62.00083152
4,2559.558,61.98744728,62.00083092
4,2560.558,61.92491755,62.00083016
4,2561.558,61.87634074,62.00082957
4,2562.559,61.81381101,62.0008288
4,2563.559,61.75851613,62.00082813
4,2564.559,61.70270447,62.00082745
4,2565.559,61.64740959,62.00082678
4,2566.56,61.60606762,62.00082628
4,2567.56,61.55749081,62.00082569
4,2568.56,61.52958498,62.00082535
4,2569.56,61.49496108,62.00082493
4,2570.561,61.46705526,62.00082459
4,2571.561,61.39057262,62.00082367
4,2572.561,61.37713647,62.0008235
4,2573.561,61.36990163,62.00082342
4,2574.561,61.38385454,62.00082359
4,2575.562,61.43243136,62.00082417
4,2576.562,61.45310234,62.00082442
4,2577.562,61.48100817,62.00082476
4,2578.562,61.46033719,62.00082451
4,2579.563,61.45310748,61.57640563
4,2580.563,61.42571842,61.5764053
4,2581.563,61.36318869,61.57640454
4,2582.563,61.32856479,61.57640412
4,2583.564,61.28670605,61.57640362
4,2584.564,61.27275313,61.57640345
4,2585.564,61.26603506,61.57640337
4,2586.564,61.25880021,61.57640328
4,2587.565,61.23812923,61.57640303
4,2588.565,61.23141116,61.57640295
4,2589.565,61.22417631,61.57640286
4,2590.565,61.23812923,61.57640303
4,2591.566,61.19678726,61.57640253
4,2592.566,61.16216336,61.57640212
4,2593.566,61.1409756,61.57640186
4,2594.566,61.09239878,61.57640128
4,2595.567,61.09963363,61.57640136
4,2596.567,61.05777488,61.57640086
4,2597.567,61.04382196,61.57640069
4,2598.567,61.04382196,61.57640069
4,2599.568,61.05105681,61.57640078
4,2600.568,61.03710389,61.57640061
4,2601.568,61.00919806,61.57640027
4,2602.568,61.04382196,61.57640069
4,2603.569,61.08568071,61.57640119
4,2604.569,61.24536408,61.57640312
4,2605.569,61.30065896,61.57640379
4,2606.569,61.32856479,61.57640412
4,2607.569,61.36318869,61.57640454
4,2608.57,61.30737703,61.57640387
4,2609.57,61.26603506,61.57640337
4,2610.57,61.34923578,61.57640437
4,2611.57,61.66136766,61.57640816
4,2612.571,61.80709811,61.57640993
4,2613.571,61.862393,61.5764106
4,2614.571,61.90425174,61.57641111
4,2615.571,62.16057197,61.57641425
4,2616.572,62.52851551,61.57641877
4,2617.572,62.63910004,62.00083892
4,2618.572,62.69491695,61.57642082
4,2619.572,62.77811766,61.57642185
4,2620.573,62.85408353,61.57642279
4,2621.573,62.96519009,61.57642417
4,2622.573,63.07629136,62.00084434
4,2623.573,63.16621014,62.00084546
4,2624.574,63.25664569,62.00084658
4,2625.574,63.3052225,62.00084719
4,2626.574,63.38170514,62.00084814
4,2627.574,63.45095294,62.00084901
4,2628.575,63.64526019,62.00085144
4,2629.575,63.73517897,62.00085257
4,2630.575,63.81165627,62.42527232
4,2631.575,63.90881524,62.00085476
4,2632.576,63.95739205,62.00085537
4,2633.576,64.00545209,62.00085597
4,2634.576,64.10260571,62.0008572
4,2635.576,64.21371225,62.0008586
4,2636.577,64.3041478,62.00085975
4,2637.577,64.3733956,62.00086063
4,2638.577,64.43592533,62.00086142
4,2639.577,64.49794367,61.57644342
4,2640.577,64.54652049,61.57644403
4,2641.578,64.57442632,61.57644439
4,2642.578,64.60905022,61.57644483
4,2643.578,64.61628507,61.57644492
4,2644.578,64.54652049,61.57644403
4,2645.5795,64.47391365,61.57644311
4,2646.58,64.44937225,61.15202401
4,2647.58,64.53980782,61.15202516
4,2648.581,64.61629047,61.15202613
4,2649.581,64.62972661,61.1520263
4,2650.581,64.60233755,61.15202595
4,2651.581,64.56771365,61.15202551
4,2652.582,64.60905563,61.15202604
4,2653.582,64.61629047,61.15202613
4,2654.582,64.62300854,61.15202621
4,2655.582,64.60905563,61.15202604
4,2656.583,64.54652589,61.15202524
4,2657.583,64.57443172,61.1520256
4,2658.583,64.60233755,61.15202595
4,2659.583,64.55376073,61.15202533
4,2660.584,64.63696146,61.15202639
4,2661.584,64.72688025,61.15202754
4,2662.584,64.768739,61.15202807
4,2663.584,64.78940999,61.15202834
4,2664.585,64.768739,61.15202807
4,2665.585,64.80336291,61.15202851
4,2666.585,64.91446947,61.15202993
4,2667.585,64.91446947,61.15202993
4,2668.586,64.90051655,61.15202976
4,2669.586,64.86589807,60.72761052
4,2670.586,64.83799223,60.72761017
4,2671.586,64.88656906,60.72761079
4,2672.587,64.94186396,60.72761149
4,2673.587,64.96305172,60.72761177
4,2674.587,64.99767562,60.72761221
4,2675.587,65.01834661,60.72761247
4,2676.588,65.03229953,60.72761265
4,2677.588,65.02507012,60.30319377
4,2678.588,65.0808818,60.30319448
4,2679.588,65.11550571,60.30319493
4,2680.589,65.14341155,60.30319529
4,2681.589,65.17803546,60.30319573
4,2682.589,65.17803546,60.30319573
4,2683.589,65.19198837,60.30319591
4,2684.589,65.22661228,60.30319635
4,2685.59,65.26123619,60.3031968
4,2686.59,65.27518911,60.30319698
4,2687.59,65.28914203,60.30319716
4,2688.59,65.30981302,60.30319742
4,2689.591,65.33048401,60.30319769
4,2690.591,65.39301376,60.3031985
4,2691.591,65.44830866,60.30319921
4,2692.591,65.4762145,60.30319957
4,2693.592,65.4762145,60.30319957
4,2694.592,65.46226158,60.30319939
4,2695.592,65.42763767,60.30319894
4,2696.592,65.4209196,60.30319886
4,2697.593,65.38577891,60.3031984
4,2698.593,65.3237714,59.87877881
4,2699.593,65.31653656,59.87877872
4,2700.593,65.2540068,59.87877792
4,2701.594,65.24728873,59.87877783
4,2702.594,65.26124711,59.45435922
4,2703.594,65.2819181,59.45435948
4,2704.594,65.31654202,59.45435993
4,2705.595,65.31654202,59.45435993
4,2706.595,65.3025891,59.45435975
4,2707.595,65.25401226,59.45435913
4,2708.595,65.25401226,59.45435913
4,2709.596,65.2266232,59.45435877
4,2710.596,65.19199928,59.45435833
4,2711.596,65.15685859,59.45435788
4,2712.596,65.12946952,59.45435753
4,2713.597,65.10879853,59.45435726
4,2714.597,65.06693976,59.45435672
4,2715.597,65.03231585,59.45435628
4,2716.597,64.99045709,59.45435574
4,2717.598,64.95583317,59.4543553
4,2718.598,64.92120925,59.45435486
4,2719.598,64.88658534,59.45435441
4,2720.598,64.86591434,59.45435415
4,2721.599,64.8586795,59.45435406
4,2722.599,64.84524335,59.45435389
4,2723.599,64.8380085,59.45435379
4,2724.599,64.83129043,59.45435371
4,2725.6,64.8380085,59.45435379
4,2726.6,64.8380085,59.45435379
4,2727.6,64.84524335,59.45435389
4,2728.6,64.85196142,59.45435397
4,2729.6,64.8586795,59.45435406
4,2730.601,64.86591434,59.45435415
4,2731.601,64.88658534,59.45435441
4,2732.601,64.92120925,59.45435486
4,2733.601,64.95583317,59.4543553
4,2734.602,64.98373901,59.45435566
4,2735.602,65.00441001,59.45435592
4,2736.602,65.06693976,59.45435672
4,2737.602,65.1155166,59.45435735
4,2738.603,65.17081151,59.45435806
4,2739.603,65.21267027,59.45435859
4,2740.603,65.24057612,59.45435895
4,2741.603,65.2819181,59.45435948
4,2742.604,65.33049494,59.45436011
4,2743.604,65.37235917,59.02994186
4,2744.604,65.40698309,59.0299423
4,2745.604,65.44160701,59.02994275
4,2746.605,65.49690192,59.02994346
4,2747.605,65.55271361,59.02994418
4,2748.605,65.62867952,59.02994516
4,2749.605,65.71188028,59.02994624
4,2750.606,65.77441005,59.02994705
4,2751.606,65.82970496,59.02994777
4,2752.606,65.88552216,58.6055297
4,2753.606,65.92686415,58.60553024
4,2754.607,66.01006492,58.60553132
4,2755.607,66.05864177,58.60553195
4,2756.607,66.10722414,58.1811138
4,2757.607,66.14908291,58.18111434
4,2758.608,66.19765976,58.18111498
4,2759.608,66.21833076,58.18111525
4,2760.608,66.23900176,58.18111552
4,2761.608,66.30877193,57.75669764
4,2762.609,66.36406686,57.75669836
4,2763.609,66.40540886,57.7566989
4,2764.609,66.46122057,57.75669963
4,2765.609,66.47517349,57.75669981
4,2766.61,66.49584449,57.75670008
4,2767.61,66.51651549,57.75670036
4,2768.61,66.5371865,57.75670063
4,2769.61,66.54442134,57.75670072
4,2770.61,66.53719206,57.33228184
4,2771.611,66.54442691,57.33228193
4,2772.611,66.54442691,57.33228193
4,2773.611,66.53047398,57.33228175
4,2774.611,66.53719206,57.33228184
4,2775.612,66.53047398,57.33228175
4,2776.612,66.51652106,57.33228157
4,2777.612,66.50980298,57.33228148
4,2778.612,66.54443248,56.90786314
4,2779.613,66.60696226,56.90786396
4,2780.613,66.60696226,56.90786396
4,2781.613,66.62763327,56.90786423
4,2782.613,66.6555447,56.48344581
4,2783.614,66.66898085,56.48344599
4,2784.614,66.71084522,56.05902775
4,2785.614,66.76614017,56.05902848
4,2786.614,66.82195189,56.05902921
4,2787.615,66.87725243,55.63461115
4,2788.615,66.93978784,55.21019319
4,2789.615,67.02996512,55.21019438
4,2790.615,67.12014241,55.21019557
4,2791.616,67.21729617,55.21019686
4,2792.616,67.31445555,54.78577936
4,2793.616,67.41833303,54.36136195
4,2794.616,67.48086285,54.36136278
4,2795.617,67.5501164,53.93694491
4,2796.617,67.66794686,53.5125277
4,2797.617,67.7511477,53.51252881
4,2798.617,67.84830149,53.51253011
4,2799.618,67.96613198,53.0881129
4,2800.618,68.11909753,53.08811495
4,2801.618,68.18835115,52.66369709
4,2802.618,68.26431716,52.66369811
4,2803.618,68.34079994,52.66369914
4,2804.619,68.43795375,52.66370045
4,2805.619,68.54182563,52.66370185
4,2806.619,68.65293237,52.66370335
4,2807.619,68.75680426,52.66370476
4,2808.62,68.85395806,52.66370608
4,2809.62,68.90976982,52.66370684
4,2810.62,68.97901775,52.66370778
4,2811.62,69.02035979,52.66370834
4,2812.621,69.05550052,52.66370882
4,2813.621,69.10382193,52.45150008
4,2814.621,69.15214334,52.23929135
4,2815.621,69.23534421,52.23929248
4,2816.622,69.27720303,52.23929305
4,2817.622,69.33973288,52.23929391
4,2818.622,69.36763876,52.23929429
4,2819.622,69.43688669,52.23929523
4,2820.623,69.50613462,52.23929618
4,2821.623,69.58933549,52.23929732
4,2822.623,69.65186533,52.23929818
4,2823.623,69.70716032,52.23929894
4,2824.624,69.79759605,52.23930018
4,2825.624,69.88079692,52.23930133
4,2826.624,69.95004485,52.23930228
4,2827.624,70.00533984,52.23930304
4,2828.625,70.03996381,52.23930352
4,2829.625,70.08182263,52.2393041
4,2830.625,70.14435248,52.23930496
4,2831.625,70.19293525,51.81488685
4,2832.625,70.25494833,51.81488771
4,2833.626,70.31747818,51.81488858
4,2834.626,70.37328995,51.81488935
4,2835.626,70.44925597,51.8148904
4,2836.626,70.51902068,51.81489137
4,2837.627,70.61565772,51.81489272
4,2838.627,70.68542243,51.81489369
4,2839.627,70.74743551,51.81489455
4,2840.627,70.83787125,51.81489581
4,2841.628,70.93502507,51.81489717
4,2842.628,71.02494403,51.81489843
4,2843.628,71.1081449,51.81489959
4,2844.628,71.19858659,51.39048208
4,2845.629,71.30969337,51.39048364
4,2846.629,71.43423631,51.39048539
4,2847.629,71.58668513,51.39048754
4,2848.629,71.73241587,51.39048959
4,2849.63,71.9060525,51.39049205
4,2850.63,72.07245427,51.39049441
4,2851.63,72.28071487,51.39049737
4,2852.63,72.4331637,51.39049955
4,2853.631,72.57165958,51.39050153
4,2854.631,72.68999513,51.81492201
4,2855.631,72.773196,51.8149232
4,2856.631,72.85639688,51.81492439
4,2857.631,72.92564482,51.81492539
4,2858.632,72.99489275,51.81492638
4,2859.632,73.06414069,51.81492738
4,2860.632,73.14734157,51.81492858
4,2861.632,73.23054244,51.81492978
4,2862.633,73.37627317,51.81493188
4,2863.633,73.45275597,51.81493299
4,2864.633,73.52923876,51.8149341
4,2865.633,73.5984867,51.8149351
4,2866.634,73.65378169,51.8149359
4,2867.634,73.70959346,51.81493671
4,2868.634,73.75093551,51.81493731
4,2869.634,73.82018344,51.81493832
4,2870.635,73.86204227,51.81493893
4,2871.635,73.92457212,51.81493984
4,2872.635,74.007773,51.81494105
4,2873.635,74.09097388,51.81494227
4,2874.636,74.17417475,51.81494348
4,2875.636,74.25014077,51.81494459
4,2876.636,74.27804666,51.814945
4,2877.636,74.32662357,51.81494571
4,2878.637,74.35452945,51.81494612
4,2879.637,74.34057651,51.81494592
4,2880.637,74.30595254,51.81494541
4,2881.637,74.27804666,51.814945
4,2882.637,74.25014077,51.81494459
4,2883.638,74.19484578,51.81494379
4,2884.638,74.13955079,51.81494298
4,2885.638,74.09769816,51.39052358
4,2886.638,74.07702713,51.39052328
4,2887.639,74.04240316,51.39052277
4,2888.639,74.00054433,51.39052216
4,2889.639,73.95196742,51.39052145
4,2890.639,73.89667242,51.39052065
4,2891.64,73.83414256,51.39051974
4,2892.64,73.79951859,51.39051924
4,2893.64,73.78556565,51.39051903
4,2894.64,73.77884139,51.81493772
4,2895.641,73.77884139,51.81493772
4,2896.641,73.8274183,51.81493843
4,2897.641,73.86204227,51.81493893
4,2898.641,73.89666624,51.81493943
4,2899.642,73.93129021,51.81493994
4,2900.642,73.95919609,51.81494035
4,2901.642,73.97986712,51.81494065
4,2902.642,73.97986093,52.23935943
4,2903.642,73.9591899,52.23935913
4,2904.643,73.9591899,52.23935913
4,2905.643,73.9591899,52.23935913
4,2906.643,73.95195505,52.23935902
4,2907.643,73.9380021,52.23935882
4,2908.644,73.92456594,52.23935863
4,2909.644,73.92456594,52.23935863
4,2910.644,73.91061918,51.81493964
4,2911.644,73.91061918,51.81493964
4,2912.645,73.91061918,51.81493964
4,2913.645,73.91733726,51.81493974
4,2914.645,73.92457212,51.81493984
4,2915.645,73.94524315,51.81494014
4,2916.646,73.90338432,51.81493953
4,2917.646,73.86204227,51.81493893
4,2918.646,73.82018344,51.81493832
4,2919.646,73.77884139,51.81493772
4,2920.647,73.76488845,51.81493752
4,2921.647,73.75093551,51.81493731
4,2922.647,73.74421742,51.81493722
4,2923.647,73.75093551,51.81493731
4,2924.648,73.76489462,51.39051873
4,2925.648,73.77884756,51.39051893
4,2926.648,73.78556565,51.39051903
4,2927.648,73.79280051,51.39051914
4,2928.648,73.80624285,50.96610055
4,2929.649,73.83414874,50.96610095
4,2930.649,73.85481977,50.96610126
4,2931.649,73.88944374,50.96610176
4,2932.649,73.8966786,50.96610186
4,2933.65,73.94525552,50.96610257
4,2934.65,73.98659757,50.96610317
4,2935.65,74.02173832,50.96610369
4,2936.65,74.06308038,50.96610429
4,2937.651,74.11837538,50.9661051
4,2938.651,74.17418716,50.96610591
4,2939.651,74.22948216,50.96610672
4,2940.651,74.22276408,50.96610662
4,2941.652,74.29201202,50.96610764
4,2942.652,74.37521292,50.96610886
4,2943.652,74.381931,50.96610895
4,2944.652,74.37521292,50.96610886
4,2945.653,74.3752067,51.39052764
4,2946.653,74.3752067,51.39052764
4,2947.653,74.3752067,51.39052764
4,2948.653,74.36848239,51.81494633
4,2949.653,74.38191856,51.81494652
4,2950.654,74.37520048,51.81494643
4,2951.654,74.37519426,52.23936521
4,2952.654,74.35452323,52.23936491
4,2953.654,74.35452323,52.23936491
4,2954.655,74.35451702,52.66378369
4,2955.655,74.35451702,52.66378369
4,2956.655,74.37518804,52.663784
4,2957.655,74.42376494,52.66378471
4,2958.656,74.47234184,52.66378542
4,2959.656,74.52763059,53.08820502
4,2960.656,74.59739528,53.08820604
4,2961.656,74.65940834,53.08820696
4,2962.657,74.72193193,53.51262666
4,2963.657,74.7984147,53.51262779
4,2964.657,74.87438069,53.51262891
4,2965.657,74.91623951,53.51262953
4,2966.658,75.01339329,53.51263096
4,2967.658,75.08263493,53.93705077
4,2968.658,75.1797887,53.93705221
4,2969.658,75.27694248,53.93705365
4,2970.658,75.37409626,53.93705509
4,2971.659,75.44334417,53.93705612
4,2972.659,75.49863283,54.36147573
4,2973.659,75.54049163,54.36147636
4,2974.659,75.57511558,54.36147687
4,2975.66,75.59578027,54.78589597
4,2976.66,75.62368614,54.78589638
4,2977.66,75.65159201,54.7858968
4,2978.66,75.67226302,54.78589711
4,2979.661,75.68621596,54.78589732
4,2980.661,75.68620963,55.2103161
4,2981.661,75.70016256,55.21031631
4,2982.661,75.70688064,55.21031641
4,2983.662,75.65158568,55.21031559
4,2984.662,75.58905587,55.21031465
4,2985.662,75.54719708,55.21031403
4,2986.662,75.51257313,55.21031352
4,2987.662,75.49190212,55.21031321
4,2988.663,75.48518404,55.21031311
4,2989.663,75.47794919,55.210313
4,2990.663,75.49190212,55.21031321
4,2991.663,75.47794919,55.210313
4,2992.664,75.46398994,55.63473158
4,2993.664,75.40869499,55.63473076
4,2994.664,75.36683619,55.63473014
4,2995.664,75.31825932,55.63472942
4,2996.665,75.2769173,55.6347288
4,2997.665,75.23505851,55.63472818
4,2998.665,75.22834672,55.21030929
4,2999.665,75.20767571,55.21030899
4,3000.666,75.20044085,55.21030888
4,3001.666,75.20044085,55.21030888
4,3002.666,75.19372277,55.21030878
4,3003.666,75.17976984,55.21030857
4,3004.666,75.17305176,55.21030847
4,3005.667,75.15186398,55.21030816
4,3006.667,75.13119296,55.21030786
4,3007.667,75.1032871,55.21030744
4,3008.667,75.08261609,55.21030714
4,3009.668,75.11052195,55.21030755
4,3010.668,75.09656902,55.21030734
4,3011.668,75.08261609,55.21030714
4,3012.668,75.08933417,55.21030724
4,3013.669,75.11724003,55.21030765
4,3014.669,75.1451459,55.21030806
4,3015.669,75.17976984,55.21030857
4,3016.669,75.22834672,55.21030929
4,3017.669,75.31154754,55.21031053
4,3018.67,75.40146644,55.21031186
4,3019.67,75.47123111,55.2103129
4,3020.67,75.53324414,55.21031382
4,3021.67,75.6929277,55.2103162
4,3022.671,75.85932935,55.21031869
4,3023.671,75.98438897,55.21032056
4,3024.671,76.05363686,55.2103216
4,3025.671,76.13683768,55.21032284
4,3026.672,76.23399144,55.2103243
4,3027.672,76.31719226,55.21032555
4,3028.672,76.29652124,55.21032524
4,3029.672,76.34509812,55.21032597
4,3030.673,76.37972207,55.21032649
4,3031.673,76.36576913,55.21032628
4,3032.673,76.34509812,55.21032597
4,3033.673,76.30323932,55.21032534
4,3034.673,76.28256831,55.21032503
4,3035.674,76.2618973,55.21032472
4,3036.674,76.23399144,55.2103243
4,3037.674,76.21332042,55.21032399
4,3038.674,76.19264941,55.21032368
4,3039.675,76.15079061,55.21032305
4,3040.675,76.1301196,55.21032274
4,3041.675,76.09549566,55.21032222
4,3042.675,76.05363686,55.2103216
4,3043.676,76.02573099,55.21032118
4,3044.676,76.02573099,55.21032118
4,3045.676,75.97043604,55.21032035
4,3046.676,75.85261127,55.21031859
4,3047.676,75.76941045,55.21031734
4,3048.677,75.6303979,55.21031527
4,3049.677,75.55443193,55.21031414
4,3050.677,75.43660085,55.63473117
4,3051.677,75.33944711,55.63472973
4,3052.678,75.32549417,55.63472952
4,3053.678,75.31825932,55.63472942
4,3054.678,75.33221225,55.63472962
4,3055.678,75.35288326,55.63472993
4,3056.679,75.36011811,55.63473004
4,3057.679,75.36683619,55.63473014
4,3058.679,75.38078913,55.63473035
4,3059.679,75.38078913,55.63473035
4,3060.68,75.38802398,55.63473045
4,3061.68,75.38802398,55.63473045
4,3062.68,75.39474206,55.63473055
4,3063.68,75.39474206,55.63473055
4,3064.68,75.39474206,55.63473055
4,3065.681,75.42264792,55.63473097
4,3066.681,75.22111186,55.21030919
4,3067.681,75.48518404,55.21031311
4,3068.681,75.540479,55.21031393
4,3069.681,75.80739025,55.42252731
4,3070.682,76.07430151,55.63474069
4,3071.682,76.27584385,55.63474372
4,3072.682,76.33113881,55.63474455
4,3073.683,76.36576275,55.63474507
4,3074.683,76.24070314,55.63474319
4,3075.683,76.07430151,55.63474069
4,3076.683,76.08153636,55.6347408
4,3077.683,76.22003213,55.63474288
4,3078.684,76.34509174,55.63474476
4,3079.684,76.42105131,56.05916469
4,3080.684,76.57402317,55.63474821
4,3081.684,76.64326465,56.05916804
4,3082.685,76.6918351,56.48358757
4,3083.685,76.70217381,56.27137833
4,3084.685,76.71251252,56.05916909
4,3085.685,76.71974737,56.0591692
4,3086.686,76.68460666,56.05916867
4,3087.686,76.69855959,56.05916888
4,3088.686,76.7543649,56.48358851
4,3089.686,76.76108297,56.48358861
4,3090.686,76.43499784,56.48358369
4,3091.687,76.44894438,56.90800269
4,3092.687,76.51819225,56.90800373
4,3093.687,76.4422263,56.90800259
4,3094.687,76.37969652,56.90800165
4,3095.688,76.32440158,56.90800082
4,3096.688,76.32440158,56.90800082
4,3097.688,76.22724786,56.90799936
4,3098.688,76.22724148,57.33241814
4,3099.689,76.2060537,57.33241782
4,3100.689,76.08823535,56.90799727
4,3101.689,76.17143614,56.90799852
4,3102.689,76.33111966,56.90800092
4,3103.689,76.39364944,56.90800186
4,3104.69,76.26858986,56.90799998
4,3105.69,76.28254279,56.90800019
4,3106.69,76.15748321,56.90799831
4,3107.69,76.07428242,56.90799706
4,3108.691,75.88720983,56.90799426
4,3109.691,75.7693851,56.9079925
4,3110.691,75.7900561,56.90799281
4,3111.691,75.83191489,56.90799343
4,3112.692,75.73476117,56.90799198
4,3113.692,75.58179573,56.9079897
4,3114.692,75.60297719,57.3324088
4,3115.692,75.74870776,57.33241098
4,3116.692,75.77609684,57.33241139
4,3117.693,75.72080824,56.90799177
4,3118.693,75.63760745,56.90799053
4,3119.693,75.52650079,56.90798888
4,3120.693,75.48515879,56.90798826
4,3121.694,75.47791762,57.33240694
4,3122.694,75.40866976,57.33240591
4,3123.694,75.40866976,57.33240591
4,3124.694,75.34613998,57.33240498
4,3125.695,75.32546898,57.33240468
4,3126.695,75.29756312,57.33240426
4,3127.695,75.31151605,57.33240447
4,3128.695,75.29756312,57.33240426
4,3129.695,75.31823412,57.33240457
4,3130.696,75.29084504,57.33240416
4,3131.696,75.31823412,57.33240457
4,3132.696,75.33218705,57.33240478
4,3133.696,75.3600929,57.33240519
4,3134.697,75.40143491,57.33240581
4,3135.697,75.42262269,57.33240612
4,3136.697,75.40531072,57.33240586
4,3137.697,75.38799876,57.33240561
4,3138.697,75.26965727,57.33240385
4,3139.698,75.26293919,57.33240375
4,3140.698,75.27689212,57.33240396
4,3141.698,75.20764426,57.33240293
4,3142.698,75.08930905,56.90798239
4,3143.699,75.02729603,56.90798147
4,3144.699,74.95753139,56.90798044
4,3145.699,74.80508273,56.90797819
4,3146.699,74.61077529,56.90797533
4,3147.7,74.52758073,56.48355532
4,3148.7,74.48623871,56.48355471
4,3149.7,74.45833285,56.4835543
4,3150.7,74.47228579,56.48355451
4,3151.7,74.44437993,56.4835541
4,3152.701,74.44437993,56.4835541
4,3153.701,74.47228579,56.48355451
4,3154.701,74.53480934,56.90797421
4,3155.701,74.59733913,56.90797513
4,3156.702,74.72188194,56.90797697
4,3157.702,74.80508273,56.90797819
4,3158.702,74.86761878,56.48356032
4,3159.702,74.90224272,56.48356084
4,3160.702,74.93686665,56.48356135
4,3161.703,74.97871917,56.90798075
4,3162.703,75.02729603,56.90798147
4,3163.703,75.05469139,56.48356309
4,3164.703,75.06191997,56.90798198
4,3165.704,75.09655018,56.48356371
4,3166.704,75.12445604,56.48356412
4,3167.704,75.16579805,56.48356473
4,3168.704,75.26966986,56.48356627
4,3169.705,75.28362908,56.05914769
4,3170.705,75.36011181,56.05914883
4,3171.705,75.54718444,56.05915161
4,3172.705,75.76939777,56.05915492
4,3173.705,75.83864565,56.05915595
4,3174.706,75.83193392,55.63473707
4,3175.706,75.85932301,55.63473748
4,3176.706,75.98438897,55.21032056
4,3177.706,76.11616667,55.21032253
4,3178.707,76.17869648,55.21032347
4,3179.707,76.32442711,55.21032566
4,3180.707,76.40762793,55.21032691
4,3181.707,76.47687582,55.21032796
4,3182.707,76.4562112,54.78590886
4,3183.708,76.44225827,54.78590865
4,3184.708,76.49755323,54.78590948
4,3185.708,76.54613011,54.78591021
4,3186.708,76.594707,54.78591095
4,3187.709,76.62933735,54.36149268
4,3188.709,76.67119615,54.36149331
4,3189.709,76.65724322,54.3614931
4,3190.709,76.6639613,54.36149321
4,3191.71,76.69186717,54.36149363
4,3192.71,76.71253819,54.36149394
4,3193.71,76.75440341,53.93707578
4,3194.71,76.76112149,53.93707589
4,3195.71,76.69859166,53.93707494
4,3196.711,76.54613652,54.36149143
4,3197.711,76.4562112,54.78590886
4,3198.711,76.3724936,54.7859076
4,3199.711,76.33786965,54.78590708
4,3200.712,76.24795074,54.78590572
4,3201.712,76.19265578,54.78590489
4,3202.712,76.1440789,54.78590417
4,3203.712,76.06087807,54.78590292
4,3204.712,76.03969029,54.7859026
4,3205.713,76.01901927,54.78590229
4,3206.713,75.98439532,54.78590177
4,3207.713,75.93581209,55.21031983
4,3208.713,75.92909401,55.21031973
4,3209.714,75.92909401,55.21031973
4,3210.714,75.97043604,55.21032035
4,3211.714,76.02573099,55.21032118
4,3212.714,76.08154272,55.21032201
4,3213.715,76.09549566,55.21032222
4,3214.715,76.24070952,55.2103244
4,3215.715,76.28256831,55.21032503
4,3216.715,76.17145525,55.63474215
4,3217.715,75.95647675,55.63473893
4,3218.716,75.94252382,55.63473872
4,3219.716,75.88722887,55.63473789
4,3220.716,75.82469906,55.63473696
4,3221.716,75.76216926,55.63473602
4,3222.717,75.70015623,55.6347351
4,3223.717,75.6862033,55.63473489
4,3224.717,75.83193392,55.63473707
4,3225.717,75.92908766,55.63473852
4,3226.717,75.90789988,55.6347382
4,3227.718,75.9011818,55.6347381
4,3228.718,75.87327594,55.63473768
4,3229.718,75.86655786,55.63473758
4,3230.718,75.88722887,55.63473789
4,3231.719,75.87327594,55.63473768
4,3232.719,75.83193392,55.63473707
4,3233.719,75.81798098,55.63473686
4,3234.719,75.80402805,55.63473665
4,3235.719,75.81074613,55.63473675
4,3236.72,75.88722887,55.63473789
4,3237.72,75.85260493,55.63473738
4,3238.72,75.81074613,55.63473675
4,3239.72,75.83865199,55.63473717
4,3240.721,75.86655786,55.63473758
4,3241.721,75.93579939,56.05915741
4,3242.721,75.91512838,56.0591571
4,3243.721,75.9564704,56.05915772
4,3244.722,75.88050445,56.05915658
4,3245.722,75.92184646,56.0591572
4,3246.722,75.94975232,56.05915762
4,3247.722,75.94251747,56.05915751
4,3248.722,75.96370525,56.05915783
4,3249.723,75.93579939,56.05915741
4,3250.723,75.93915843,56.05915746
4,3251.723,75.94251747,56.05915751
4,3252.723,75.91512838,56.0591571
4,3253.724,75.93579939,56.05915741
4,3254.724,75.91512838,56.0591571
4,3255.724,75.92184646,56.0591572
4,3256.724,75.90789353,56.05915699
4,3257.724,75.81073979,56.05915554
4,3258.725,75.81798098,55.63473686
4,3259.725,75.76940411,55.63473613
4,3260.725,75.67225669,55.21031589
4,3261.725,75.6929277,55.2103162
4,3262.726,75.72083357,55.21031662
4,3263.726,75.68620963,55.2103161
4,3264.726,75.67897477,55.210316
4,3265.726,75.64435083,55.21031548
4,3266.726,75.64435083,55.21031548
4,3267.727,75.68620963,55.2103161
4,3268.727,75.76941045,55.21031734
4,3269.727,75.83194026,55.21031828
